trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2e267ea0-8ac0-425a-b0fb-1f1ce4bc4289,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
acfa6f3e-641a-44e1-bfa2-69464dc3d167,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
77829e9d-e590-4e67-9654-1a2245ce131f,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
1dac4a93-95b2-4831-9795-e08320887f0c,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
84a94dc2-ed2b-433d-99da-db8026a5be22,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
27e81692-8d63-4ff6-8b70-6e56024e3070,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
6a70672b-734b-4c2d-9b9a-f817f68737a9,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Caleta,,0,,48e53e1d-7d61-4829-8c77-c0d6c5450ea1,
23b6ccb0-71c9-4293-928f-99b0ac177ae1,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
6b3b4999-8dcd-4724-8695-8d57d7e4ed94,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
433d99d3-5869-449a-a619-25aaab215443,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
01f8caba-468f-4dfc-8e40-d84fcb74ae0b,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
541a65d4-414a-402c-b62a-756199547779,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
7c4bfe4f-7ee1-42e1-9787-0b7306a3318d,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
4737ede2-49e4-4ec3-883c-d666b1223e99,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
926364b5-9ac8-4bb8-9926-7fd9cac200d5,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
8ad0567b-25dd-4d36-aeb9-60dd161497c9,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
a352d6c0-e395-4b48-9943-176bd553cfc5,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
21260b94-a787-441b-9946-99b13243c91f,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
05055e6b-9518-457f-8070-950d7c06ec36,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
41afe1fe-5fdc-4e94-b06b-e38afb5e98fa,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
9eae1b1e-b1ff-42ff-9ec3-88dc1e43739a,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
5a81e0de-a9f3-4e1c-8427-2a8cda4bbf5b,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
59890a40-5cc6-45f3-9128-7346f27963c9,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
bab44504-9fc3-4523-b33b-4fbe559a722d,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
34fd7020-9410-4776-8432-f5947357f389,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
0827e12e-9d70-4e8f-b983-e03b0e48b01e,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
2c99faaa-97b0-48ac-ad89-c195f9963bfd,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
c9e5e8ab-ba0c-4460-96c4-028fce858d4d,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
248e7588-abbe-48e6-91ea-f06589f1dd57,47191096-0a58-41fb-9ca4-3963d2c2a312,66804cca-d0d6-4d2b-8ee4-6d588aecdeb1_aac57d7a-784a-450f-a585-0419631f0e48,Casería del cerro,,1,,9b7b3a4a-edf5-4cb5-abb3-30b0fd7aae8a,
